[17,54), State-gov, 77516, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Not-in-family, *, Male, 2174, 0, 40, United-States
[17,54), Private, 279968, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 20, United-States
[17,54), Private, 77698, [HS-Grad,Doctorate], 10, Married, Prof-specialty, Wife, *, Female, 0, 0, 40, United-States
[54,90], ?, 198686, [HS-Grad,Doctorate], 12, Married, ?, Husband, *, Male, 0, 0, 2, United-States
[54,90], ?, 190340, [Preschool,12th], 7, Married, ?, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 113491, [HS-Grad,Doctorate], 10, Married, Prof-specialty, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 202878, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), Private, 108431, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 194490, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 38, United-States
[17,54), Private, 48093, [HS-Grad,Doctorate], 13, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 90, United-States
[17,54), Private, 136824, [Preschool,12th], 7, Not Married, Adm-clerical, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 143280, [Preschool,12th], 6, Not Married, Priv-house-serv, Own-child, *, Female, 0, 0, 24, United-States
[17,54), Private, 150062, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 50, United-States
[17,54), Local-gov, 298510, [HS-Grad,Doctorate], 9, Not Married, Protective-serv, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 177147, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Not-in-family, *, Male, 6849, 0, 65, United-States
[17,54), Private, 115025, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 350440, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 83850, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 62669, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 55, United-States
[17,54), Private, 229773, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 196234, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Own-child, *, Female, 0, 0, 40, Puerto-Rico
[54,90], ?, 163595, [HS-Grad,Doctorate], 9, Not Married, ?, Not-in-family, *, Female, 0, 0, 20, United-States
[17,54), Private, 157249, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 0, 1977, 50, United-States
[54,90], Private, 80174, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Other-relative, *, Female, 1848, 0, 50, United-States
[17,54), Self-emp-inc, 49069, [HS-Grad,Doctorate], 10, Married, Adm-clerical, Wife, *, Female, 0, 0, 40, United-States
[17,54), Private, 122952, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Unmarried, *, Female, 0, 0, 35, United-States
[17,54), Private, 123856, [Preschool,12th], 7, Not Married, Sales, Own-child, *, Female, 0, 0, 49, United-States
[17,54), Private, 216181, [HS-Grad,Doctorate], 11, Not Married, Machine-op-inspct, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 180062, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 60, United-States
[17,54), Private, 188535, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Not-in-family, *, Male, 0, 0, 44, United-States
[54,90], Self-emp-not-inc, 106143, [HS-Grad,Doctorate], 16, Married, Sales, Husband, *, Male, 20051, 0, 40, United-States
[54,90], Self-emp-not-inc, 170421, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Not-in-family, *, Female, 0, 0, 8, United-States
[17,54), Private, 283087, [HS-Grad,Doctorate], 10, Not Married, Exec-managerial, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Federal-gov, 341051, [HS-Grad,Doctorate], 14, Married, Adm-clerical, Husband, *, Male, 0, 0, 50, United-States
[17,54), Self-emp-not-inc, 34378, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 380674, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Own-child, *, Male, 0, 0, 52, United-States
[17,54), Private, 304469, [Preschool,12th], 6, Not Married, Farming-fishing, Own-child, *, Male, 0, 0, 25, United-States
[17,54), Private, 99146, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 205109, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 99156, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Male, 0, 0, 35, United-States
[17,54), Private, 97842, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 65, United-States
[17,54), Private, 100875, [Preschool,12th], 7, Not Married, Other-service, Unmarried, *, Female, 0, 0, 28, United-States
[17,54), Private, 200576, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 63, United-States
[17,54), Private, 355053, [HS-Grad,Doctorate], 9, Not Married, Other-service, Unmarried, *, Female, 0, 0, 28, United-States
[17,54), Private, 118376, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Female, 0, 0, 16, ?
[17,54), Local-gov, 117760, [HS-Grad,Doctorate], 11, Not Married, Protective-serv, Not-in-family, *, Male, 4650, 0, 40, United-States
[17,54), Private, 117567, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 60, United-States
[17,54), Federal-gov, 189632, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Wife, *, Female, 0, 0, 40, United-States
[17,54), Private, 170108, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 27243, [HS-Grad,Doctorate], 16, Married, Prof-specialty, Husband, *, Male, 7688, 0, 45, United-States
[17,54), Private, 192663, [HS-Grad,Doctorate], 9, Not Married, Sales, Not-in-family, *, Female, 0, 0, 35, United-States
[17,54), Private, 526164, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 146579, [HS-Grad,Doctorate], 9, Not Married, Sales, Unmarried, *, Male, 0, 0, 40, United-States
[17,54), Private, 60288, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 40, United-States
[17,54), State-gov, 241951, [HS-Grad,Doctorate], 10, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-inc, 213140, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 218124, [Preschool,12th], 7, Not Married, Sales, Own-child, *, Female, 0, 0, 20, United-States
[17,54), Self-emp-not-inc, 279802, [HS-Grad,Doctorate], 10, Not Married, Prof-specialty, Own-child, *, Female, 0, 0, 3, United-States
[17,54), Private, 153078, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Own-child, *, Male, 0, 0, 80, ?
[17,54), Private, 167919, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 250832, [Preschool,12th], 6, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 193158, [HS-Grad,Doctorate], 9, Not Married, Sales, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 172032, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 39484, [HS-Grad,Doctorate], 13, Married, Other-service, Husband, *, Male, 7298, 0, 42, United-States
[17,54), Private, 84298, [HS-Grad,Doctorate], 11, Married, Exec-managerial, Husband, *, Male, 0, 1977, 50, United-States
[17,54), Private, 269015, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, Germany
[17,54), ?, 262196, [Preschool,12th], 6, Not Married, ?, Own-child, *, Male, 0, 0, 8, United-States
[17,54), Federal-gov, 125892, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 134890, [HS-Grad,Doctorate], 13, Not Married, Tech-support, Own-child, *, Male, 0, 0, 50, United-States
[54,90], Self-emp-not-inc, 261119, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 119409, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Wife, *, Female, 0, 0, 40, Columbia
[17,54), Self-emp-not-inc, 118793, [Preschool,12th], 6, Married, Craft-repair, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 184207, [HS-Grad,Doctorate], 10, Not Married, Sales, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 191027, [HS-Grad,Doctorate], 9, Not Married, Farming-fishing, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 207782, [HS-Grad,Doctorate], 12, Not Married, Handlers-cleaners, Own-child, *, Male, 0, 0, 20, United-States
[17,54), Self-emp-not-inc, 209146, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 60, United-States
[54,90], ?, 79445, [Preschool,12th], 6, Married, ?, Husband, *, Male, 1173, 0, 40, United-States
[17,54), Private, 187724, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Female, 0, 0, 25, United-States
[17,54), Private, 66777, [HS-Grad,Doctorate], 11, Married, Other-service, Other-relative, *, Female, 3137, 0, 40, United-States
[54,90], Private, 158002, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 305834, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Own-child, *, Female, 0, 0, 25, United-States
[17,54), ?, 122265, [HS-Grad,Doctorate], 9, Not Married, ?, Not-in-family, *, Female, 0, 0, 42, ?
[17,54), Private, 211798, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 123011, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 36302, [HS-Grad,Doctorate], 13, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 50, United-States
[17,54), Self-emp-not-inc, 176867, [HS-Grad,Doctorate], 16, Married, Prof-specialty, Husband, *, Male, 3781, 0, 40, United-States
[54,90], Private, 169204, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Unmarried, *, Male, 0, 0, 40, United-States
[17,54), Private, 38232, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 50, United-States
[54,90], State-gov, 277657, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 24, United-States
[17,54), Private, 32271, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 116825, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 15024, 0, 80, United-States
[17,54), Self-emp-not-inc, 226198, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 28145, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Female, 0, 0, 52, United-States
[17,54), Private, 140477, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Not-in-family, *, Female, 0, 0, 10, United-States
[17,54), Private, 165050, [Preschool,12th], 6, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-inc, 202937, [HS-Grad,Doctorate], 14, Married, Prof-specialty, Wife, *, Female, 0, 0, 40, United-States
[17,54), Private, 316298, [HS-Grad,Doctorate], 13, Not Married, Tech-support, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 203070, [HS-Grad,Doctorate], 11, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 49, United-States
[17,54), Self-emp-inc, 103995, [HS-Grad,Doctorate], 12, Not Married, Sales, Not-in-family, *, Female, 0, 0, 25, United-States
[17,54), Private, 176137, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Female, 0, 0, 32, United-States
[54,90], Self-emp-not-inc, 103948, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 0, 0, 30, United-States
[17,54), Local-gov, 39581, [HS-Grad,Doctorate], 15, Not Married, Prof-specialty, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 506436, [HS-Grad,Doctorate], 10, Not Married, Sales, Unmarried, *, Female, 0, 0, 40, Peru
[17,54), Private, 226975, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Male, 0, 1876, 60, United-States
[17,54), State-gov, 154493, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Unmarried, *, Female, 0, 0, 44, United-States
[17,54), Self-emp-not-inc, 137223, [Preschool,12th], 6, Not Married, Other-service, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 102323, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Own-child, *, Male, 0, 0, 40, United-States
[54,90], Private, 257765, [Preschool,12th], 4, Not Married, Machine-op-inspct, Not-in-family, *, Male, 0, 0, 40, Guatemala
[17,54), Private, 42924, [Preschool,12th], 8, Married, Craft-repair, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 167599, [Preschool,12th], 7, Married, Handlers-cleaners, Wife, *, Female, 0, 0, 25, United-States
[54,90], ?, 368925, [Preschool,12th], 3, Not Married, ?, Not-in-family, *, Male, 0, 0, 15, United-States
[54,90], ?, 100881, [HS-Grad,Doctorate], 12, Married, ?, Wife, *, Female, 0, 0, 2, United-States
[17,54), Private, 52738, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 46, United-States
[54,90], Private, 98418, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Not-in-family, *, Male, 0, 0, 30, United-States
[17,54), Private, 381153, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[54,90], Private, 103700, [HS-Grad,Doctorate], 9, Not Married, Other-service, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 298635, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), Private, 127895, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-inc, 212760, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 60, United-States
[17,54), Private, 281384, [HS-Grad,Doctorate], 9, Married, Other-service, Other-relative, *, Female, 0, 0, 10, United-States
[54,90], Private, 181200, [Preschool,12th], 8, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 257364, [HS-Grad,Doctorate], 10, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 45, United-States
[17,54), Private, 283281, [Preschool,12th], 4, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 214502, [Preschool,12th], 5, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 69333, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 190060, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 95864, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Other-relative, *, Male, 0, 0, 35, United-States
[54,90], ?, 144872, [HS-Grad,Doctorate], 10, Married, ?, Husband, *, Male, 6514, 0, 40, United-States
[17,54), ?, 275778, [Preschool,12th], 5, Not Married, ?, Own-child, *, Female, 0, 0, 25, Mexico
[17,54), Private, 27332, [HS-Grad,Doctorate], 9, Not Married, Sales, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 24395, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Own-child, *, Female, 0, 0, 30, United-States
[17,54), Private, 330695, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 50, United-States
[17,54), Self-emp-not-inc, 171615, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 35, United-States
[17,54), Private, 116372, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 60, United-States
[17,54), Private, 38599, [Preschool,12th], 8, Not Married, Transport-moving, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 202184, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Male, 0, 0, 15, United-States
[17,54), Private, 315303, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Own-child, *, Male, 0, 0, 25, United-States
[17,54), Private, 103456, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Unmarried, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 163480, [HS-Grad,Doctorate], 14, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 317425, [Preschool,12th], 7, Not Married, Other-service, Own-child, *, Male, 0, 0, 7, United-States
[54,90], Private, 216941, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 116541, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Own-child, *, Male, 0, 0, 44, United-States
[17,54), Private, 186396, [Preschool,12th], 5, Not Married, Machine-op-inspct, Not-in-family, *, Female, 0, 0, 20, United-States
[17,54), Private, 273194, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 3137, 0, 35, United-States
[17,54), Private, 385540, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 40, Mexico
[54,90], Private, 201631, [Preschool,12th], 5, Married, Farming-fishing, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 439919, [Preschool,12th], 5, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, Mexico
[17,54), Private, 182117, [HS-Grad,Doctorate], 13, Not Married, Other-service, Other-relative, *, Male, 0, 0, 20, United-States
[17,54), State-gov, 334113, [HS-Grad,Doctorate], 10, Married, Other-service, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 184837, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Wife, *, Female, 7298, 0, 40, United-States
[17,54), ?, 228372, [HS-Grad,Doctorate], 10, Married, ?, Husband, *, Male, 0, 0, 20, United-States
[17,54), Federal-gov, 211123, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-inc, 38819, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 36, United-States
[54,90], Private, 162391, [Preschool,12th], 4, Married, Transport-moving, Husband, *, Male, 0, 1651, 40, United-States
[17,54), ?, 302836, [HS-Grad,Doctorate], 12, Married, ?, Husband, *, Male, 0, 0, 40, El-Salvador
[17,54), State-gov, 89040, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 264210, [HS-Grad,Doctorate], 10, Married, Farming-fishing, Wife, *, Female, 0, 0, 20, United-States
[17,54), Private, 87157, [Preschool,12th], 8, Not Married, Other-service, Own-child, *, Male, 0, 0, 25, United-States
